pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07499RL,TC164-FR-07499RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0749K9L,TC164-FR-0749K9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0749R9L,TC164-FR-0749R9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K02L,TC164-FR-074K02L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K12L,TC164-FR-074K12L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K22L,TC164-FR-074K22L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K32L,TC164-FR-074K32L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K3L,TC164-FR-074K3L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K42L,TC164-FR-074K42L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K53L,TC164-FR-074K53L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K64L,TC164-FR-074K64L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K75L,TC164-FR-074K75L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K7L,TC164-FR-074K7L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K87L,TC164-FR-074K87L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-074K99L,TC164-FR-074K99L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07510KL,TC164-FR-07510KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07510RL,TC164-FR-07510RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07511KL,TC164-FR-07511KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07511RL,TC164-FR-07511RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0751K1L,TC164-FR-0751K1L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0751KL,TC164-FR-0751KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0751R1L,TC164-FR-0751R1L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0751RL,TC164-FR-0751RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07523KL,TC164-FR-07523KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07523RL,TC164-FR-07523RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0752K3L,TC164-FR-0752K3L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0752R3L,TC164-FR-0752R3L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07536KL,TC164-FR-07536KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07536RL,TC164-FR-07536RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0753K6L,TC164-FR-0753K6L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0753R6L,TC164-FR-0753R6L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07549KL,TC164-FR-07549KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07549RL,TC164-FR-07549RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0754K9L,TC164-FR-0754K9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0754R9L,TC164-FR-0754R9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07560KL,TC164-FR-07560KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07560RL,TC164-FR-07560RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07562KL,TC164-FR-07562KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07562RL,TC164-FR-07562RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0756K2L,TC164-FR-0756K2L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0756KL,TC164-FR-0756KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0756R2L,TC164-FR-0756R2L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0756RL,TC164-FR-0756RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07576KL,TC164-FR-07576KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07576RL,TC164-FR-07576RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0757K6L,TC164-FR-0757K6L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0757R6L,TC164-FR-0757R6L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07590KL,TC164-FR-07590KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07590RL,TC164-FR-07590RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0759KL,TC164-FR-0759KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0759RL,TC164-FR-0759RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K11L,TC164-FR-075K11L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K1L,TC164-FR-075K1L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K23L,TC164-FR-075K23L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K36L,TC164-FR-075K36L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K49L,TC164-FR-075K49L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K62L,TC164-FR-075K62L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K6L,TC164-FR-075K6L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K76L,TC164-FR-075K76L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-075K9L,TC164-FR-075K9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07604KL,TC164-FR-07604KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07604RL,TC164-FR-07604RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0760K4L,TC164-FR-0760K4L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0760R4L,TC164-FR-0760R4L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07619KL,TC164-FR-07619KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07619RL,TC164-FR-07619RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0761K9L,TC164-FR-0761K9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0761R9L,TC164-FR-0761R9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07620KL,TC164-FR-07620KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07620RL,TC164-FR-07620RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0762KL,TC164-FR-0762KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0762RL,TC164-FR-0762RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07634KL,TC164-FR-07634KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07634RL,TC164-FR-07634RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0763K4L,TC164-FR-0763K4L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0763R4L,TC164-FR-0763R4L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07649KL,TC164-FR-07649KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07649RL,TC164-FR-07649RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0764K9L,TC164-FR-0764K9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0764R9L,TC164-FR-0764R9L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07665KL,TC164-FR-07665KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07665RL,TC164-FR-07665RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0766K5L,TC164-FR-0766K5L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0766R5L,TC164-FR-0766R5L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07680KL,TC164-FR-07680KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07680RL,TC164-FR-07680RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07681KL,TC164-FR-07681KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07681RL,TC164-FR-07681RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0768K1L,TC164-FR-0768K1L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0768KL,TC164-FR-0768KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0768R1L,TC164-FR-0768R1L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0768RL,TC164-FR-0768RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07698KL,TC164-FR-07698KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07698RL,TC164-FR-07698RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0769K8L,TC164-FR-0769K8L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0769R8L,TC164-FR-0769R8L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K04L,TC164-FR-076K04L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K19L,TC164-FR-076K19L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K2L,TC164-FR-076K2L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K34L,TC164-FR-076K34L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K49L,TC164-FR-076K49L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K65L,TC164-FR-076K65L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K81L,TC164-FR-076K81L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K8L,TC164-FR-076K8L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-076K98L,TC164-FR-076K98L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07715KL,TC164-FR-07715KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07715RL,TC164-FR-07715RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0771K5L,TC164-FR-0771K5L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0771R5L,TC164-FR-0771R5L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07732KL,TC164-FR-07732KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07732RL,TC164-FR-07732RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0773K2L,TC164-FR-0773K2L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0773R2L,TC164-FR-0773R2L,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07750KL,TC164-FR-07750KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-07750RL,TC164-FR-07750RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0775KL,TC164-FR-0775KL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TC164-FR-0775RL,TC164-FR-0775RL,R-Array/R-Network (concave),0603 x 4 (0612) ,±1% ,Based on Spec ,1/16W (0.0625W) ,0
