pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE17K4,MMF25SFRE17K4,MMF,1/4W,±1%,±50ppm/°C,17 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE180K,MMF25SFRE180K,MMF,1/4W,±1%,±50ppm/°C,180 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE180R,MMF25SFRE180R,MMF,1/4W,±1%,±50ppm/°C,180,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE182K,MMF25SFRE182K,MMF,1/4W,±1%,±50ppm/°C,182 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE182R,MMF25SFRE182R,MMF,1/4W,±1%,±50ppm/°C,182,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE18K,MMF25SFRE18K,MMF,1/4W,±1%,±50ppm/°C,18 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE18R,MMF25SFRE18R,MMF,1/4W,±1%,±50ppm/°C,18,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE191K,MMF25SFRE191K,MMF,1/4W,±1%,±50ppm/°C,191 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K,MMF25SFRE1K,MMF,1/4W,±1%,±50ppm/°C,1 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K1,MMF25SFRE1K1,MMF,1/4W,±1%,±50ppm/°C,1 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K2,MMF25SFRE1K2,MMF,1/4W,±1%,±50ppm/°C,1 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K21,MMF25SFRE1K21,MMF,1/4W,±1%,±50ppm/°C,1 210,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K27,MMF25SFRE1K27,MMF,1/4W,±1%,±50ppm/°C,1 270,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K3,MMF25SFRE1K3,MMF,1/4W,±1%,±50ppm/°C,1 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K5,MMF25SFRE1K5,MMF,1/4W,±1%,±50ppm/°C,1 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K6,MMF25SFRE1K6,MMF,1/4W,±1%,±50ppm/°C,1 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K8,MMF25SFRE1K8,MMF,1/4W,±1%,±50ppm/°C,1 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1K87,MMF25SFRE1K87,MMF,1/4W,±1%,±50ppm/°C,1 870,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1M,MMF25SFRE1M,MMF,1/4W,±1%,±50ppm/°C,1 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1M21,MMF25SFRE1M21,MMF,1/4W,±1%,±50ppm/°C,1 210 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1R,MMF25SFRE1R,MMF,1/4W,±1%,±50ppm/°C,1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1R3,MMF25SFRE1R3,MMF,1/4W,±1%,±50ppm/°C,1.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1R5,MMF25SFRE1R5,MMF,1/4W,±1%,±50ppm/°C,1.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1R6,MMF25SFRE1R6,MMF,1/4W,±1%,±50ppm/°C,1.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE1R8,MMF25SFRE1R8,MMF,1/4W,±1%,±50ppm/°C,1.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE200K,MMF25SFRE200K,MMF,1/4W,±1%,±50ppm/°C,200 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE200R,MMF25SFRE200R,MMF,1/4W,±1%,±50ppm/°C,200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE20K,MMF25SFRE20K,MMF,1/4W,±1%,±50ppm/°C,20 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE20K5,MMF25SFRE20K5,MMF,1/4W,±1%,±50ppm/°C,20 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE20R,MMF25SFRE20R,MMF,1/4W,±1%,±50ppm/°C,20,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE21R5 ,MMF25SFRE21R5 ,MMF,1/4W,±1%,±50ppm/°C,21.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE220K,MMF25SFRE220K,MMF,1/4W,±1%,±50ppm/°C,220 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE220R,MMF25SFRE220R,MMF,1/4W,±1%,±50ppm/°C,220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE221K,MMF25SFRE221K,MMF,1/4W,±1%,±50ppm/°C,221 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE221R,MMF25SFRE221R,MMF,1/4W,±1%,±50ppm/°C,221,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE22K,MMF25SFRE22K,MMF,1/4W,±1%,±50ppm/°C,22 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE22K1,MMF25SFRE22K1,MMF,1/4W,±1%,±50ppm/°C,22 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE22R,MMF25SFRE22R,MMF,1/4W,±1%,±50ppm/°C,22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE22R1,MMF25SFRE22R1,MMF,1/4W,±1%,±50ppm/°C,22.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE240K,MMF25SFRE240K,MMF,1/4W,±1%,±50ppm/°C,240 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE240R,MMF25SFRE240R,MMF,1/4W,±1%,±50ppm/°C,240,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE249R,MMF25SFRE249R,MMF,1/4W,±1%,±50ppm/°C,249,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE24K,MMF25SFRE24K,MMF,1/4W,±1%,±50ppm/°C,24 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE24K3,MMF25SFRE24K3,MMF,1/4W,±1%,±50ppm/°C,24 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE24R,MMF25SFRE24R,MMF,1/4W,±1%,±50ppm/°C,24,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE24R3,MMF25SFRE24R3,MMF,1/4W,±1%,±50ppm/°C,24.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE26K7,MMF25SFRE26K7,MMF,1/4W,±1%,±50ppm/°C,26 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE270K,MMF25SFRE270K,MMF,1/4W,±1%,±50ppm/°C,270 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE270R,MMF25SFRE270R,MMF,1/4W,±1%,±50ppm/°C,270,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE274R,MMF25SFRE274R,MMF,1/4W,±1%,±50ppm/°C,274,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE27K4,MMF25SFRE27K4,MMF,1/4W,±1%,±50ppm/°C,27 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE27R,MMF25SFRE27R,MMF,1/4W,±1%,±50ppm/°C,27,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE29K4,MMF25SFRE29K4,MMF,1/4W,±1%,±50ppm/°C,29 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2K,MMF25SFRE2K,MMF,1/4W,±1%,±50ppm/°C,2 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2K21,MMF25SFRE2K21,MMF,1/4W,±1%,±50ppm/°C,2 210,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2K4,MMF25SFRE2K4,MMF,1/4W,±1%,±50ppm/°C,2 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2K43,MMF25SFRE2K43,MMF,1/4W,±1%,±50ppm/°C,2 430,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2K49,MMF25SFRE2K49,MMF,1/4W,±1%,±50ppm/°C,2 490,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2K7,MMF25SFRE2K7,MMF,1/4W,±1%,±50ppm/°C,2 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2K74,MMF25SFRE2K74,MMF,1/4W,±1%,±50ppm/°C,2 740,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2R,MMF25SFRE2R,MMF,1/4W,±1%,±50ppm/°C,2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2R2,MMF25SFRE2R2,MMF,1/4W,±1%,±50ppm/°C,2.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2R21,MMF25SFRE2R21,MMF,1/4W,±1%,±50ppm/°C,2.21,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2R4,MMF25SFRE2R4,MMF,1/4W,±1%,±50ppm/°C,2.4,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2R61,MMF25SFRE2R61,MMF,1/4W,±1%,±50ppm/°C,2.61,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE2R7,MMF25SFRE2R7,MMF,1/4W,±1%,±50ppm/°C,2.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE301K,MMF25SFRE301K,MMF,1/4W,±1%,±50ppm/°C,301 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE30K,MMF25SFRE30K,MMF,1/4W,±1%,±50ppm/°C,30 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE30R,MMF25SFRE30R,MMF,1/4W,±1%,±50ppm/°C,30,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE316K,MMF25SFRE316K,MMF,1/4W,±1%,±50ppm/°C,316 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE330K,MMF25SFRE330K,MMF,1/4W,±1%,±50ppm/°C,330 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE332K,MMF25SFRE332K,MMF,1/4W,±1%,±50ppm/°C,332 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE332R,MMF25SFRE332R,MMF,1/4W,±1%,±50ppm/°C,332,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE33K,MMF25SFRE33K,MMF,1/4W,±1%,±50ppm/°C,33 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE33K2,MMF25SFRE33K2,MMF,1/4W,±1%,±50ppm/°C,33 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE33R,MMF25SFRE33R,MMF,1/4W,±1%,±50ppm/°C,33,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE33R2,MMF25SFRE33R2,MMF,1/4W,±1%,±50ppm/°C,33.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE360R,MMF25SFRE360R,MMF,1/4W,±1%,±50ppm/°C,360,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE36K5,MMF25SFRE36K5,MMF,1/4W,±1%,±50ppm/°C,36 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE390K,MMF25SFRE390K,MMF,1/4W,±1%,±50ppm/°C,390 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE390R,MMF25SFRE390R,MMF,1/4W,±1%,±50ppm/°C,390,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE392R,MMF25SFRE392R,MMF,1/4W,±1%,±50ppm/°C,392,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE39K2,MMF25SFRE39K2,MMF,1/4W,±1%,±50ppm/°C,39 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE39R,MMF25SFRE39R,MMF,1/4W,±1%,±50ppm/°C,39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE39R2,MMF25SFRE39R2,MMF,1/4W,±1%,±50ppm/°C,39.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3K,MMF25SFRE3K,MMF,1/4W,±1%,±50ppm/°C,3 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3K01,MMF25SFRE3K01,MMF,1/4W,±1%,±50ppm/°C,3 010,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3K3,MMF25SFRE3K3,MMF,1/4W,±1%,±50ppm/°C,3 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3K32,MMF25SFRE3K32,MMF,1/4W,±1%,±50ppm/°C,3 320,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3K6,MMF25SFRE3K6,MMF,1/4W,±1%,±50ppm/°C,3 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3K9,MMF25SFRE3K9,MMF,1/4W,±1%,±50ppm/°C,3 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3K92,MMF25SFRE3K92,MMF,1/4W,±1%,±50ppm/°C,3 920,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3R,MMF25SFRE3R,MMF,1/4W,±1%,±50ppm/°C,3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3R3,MMF25SFRE3R3,MMF,1/4W,±1%,±50ppm/°C,3.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3R32,MMF25SFRE3R32,MMF,1/4W,±1%,±50ppm/°C,3.32,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3R9,MMF25SFRE3R9,MMF,1/4W,±1%,±50ppm/°C,3.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE3R92,MMF25SFRE3R92,MMF,1/4W,±1%,±50ppm/°C,3.92,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE432R,MMF25SFRE432R,MMF,1/4W,±1%,±50ppm/°C,432,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE43R,MMF25SFRE43R,MMF,1/4W,±1%,±50ppm/°C,43,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE442R,MMF25SFRE442R,MMF,1/4W,±1%,±50ppm/°C,442,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE46R4,MMF25SFRE46R4,MMF,1/4W,±1%,±50ppm/°C,46.4,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE470K,MMF25SFRE470K,MMF,1/4W,±1%,±50ppm/°C,470 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE470R,MMF25SFRE470R,MMF,1/4W,±1%,±50ppm/°C,470,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE475K,MMF25SFRE475K,MMF,1/4W,±1%,±50ppm/°C,475 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE475R,MMF25SFRE475R,MMF,1/4W,±1%,±50ppm/°C,475,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE47K,MMF25SFRE47K,MMF,1/4W,±1%,±50ppm/°C,47 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE47K5,MMF25SFRE47K5,MMF,1/4W,±1%,±50ppm/°C,47 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE47R,MMF25SFRE47R,MMF,1/4W,±1%,±50ppm/°C,47,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE47R5,MMF25SFRE47R5,MMF,1/4W,±1%,±50ppm/°C,47.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE49R9,MMF25SFRE49R9,MMF,1/4W,±1%,±50ppm/°C,49.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4K3,MMF25SFRE4K3,MMF,1/4W,±1%,±50ppm/°C,4 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4K32,MMF25SFRE4K32,MMF,1/4W,±1%,±50ppm/°C,4 320,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4K7,MMF25SFRE4K7,MMF,1/4W,±1%,±50ppm/°C,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4K75,MMF25SFRE4K75,MMF,1/4W,±1%,±50ppm/°C,4 750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4K99,MMF25SFRE4K99,MMF,1/4W,±1%,±50ppm/°C,4 990,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4M3,MMF25SFRE4M3,MMF,1/4W,±1%,±50ppm/°C,4 300 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4M75,MMF25SFRE4M75,MMF,1/4W,±1%,±50ppm/°C,4 750 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4R64,MMF25SFRE4R64,MMF,1/4W,±1%,±50ppm/°C,4.64,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4R7,MMF25SFRE4R7,MMF,1/4W,±1%,±50ppm/°C,4.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE4R75,MMF25SFRE4R75,MMF,1/4W,±1%,±50ppm/°C,4.75,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE510R,MMF25SFRE510R,MMF,1/4W,±1%,±50ppm/°C,510,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE511K,MMF25SFRE511K,MMF,1/4W,±1%,±50ppm/°C,511 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE511R,MMF25SFRE511R,MMF,1/4W,±1%,±50ppm/°C,511,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE51R,MMF25SFRE51R,MMF,1/4W,±1%,±50ppm/°C,51,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE53K6,MMF25SFRE53K6,MMF,1/4W,±1%,±50ppm/°C,53 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE560R,MMF25SFRE560R,MMF,1/4W,±1%,±50ppm/°C,560,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE562K,MMF25SFRE562K,MMF,1/4W,±1%,±50ppm/°C,562 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE562R,MMF25SFRE562R,MMF,1/4W,±1%,±50ppm/°C,562,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE56K,MMF25SFRE56K,MMF,1/4W,±1%,±50ppm/°C,56 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE56K2,MMF25SFRE56K2,MMF,1/4W,±1%,±50ppm/°C,56 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE56R,MMF25SFRE56R,MMF,1/4W,±1%,±50ppm/°C,56,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE5K1,MMF25SFRE5K1,MMF,1/4W,±1%,±50ppm/°C,5 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE5K11,MMF25SFRE5K11,MMF,1/4W,±1%,±50ppm/°C,5 110,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE5K6,MMF25SFRE5K6,MMF,1/4W,±1%,±50ppm/°C,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE5K62,MMF25SFRE5K62,MMF,1/4W,±1%,±50ppm/°C,5 620,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE5R,MMF25SFRE5R,MMF,1/4W,±1%,±50ppm/°C,5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE5R1,MMF25SFRE5R1,MMF,1/4W,±1%,±50ppm/°C,5.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE619K,MMF25SFRE619K,MMF,1/4W,±1%,±50ppm/°C,619 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE61K9,MMF25SFRE61K9,MMF,1/4W,±1%,±50ppm/°C,61 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE62R  ,MMF25SFRE62R  ,MMF,1/4W,±1%,±50ppm/°C,62,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE680R,MMF25SFRE680R,MMF,1/4W,±1%,±50ppm/°C,680,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE681K,MMF25SFRE681K,MMF,1/4W,±1%,±50ppm/°C,681 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE681R,MMF25SFRE681R,MMF,1/4W,±1%,±50ppm/°C,681,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE68R,MMF25SFRE68R,MMF,1/4W,±1%,±50ppm/°C,68,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE68R1,MMF25SFRE68R1,MMF,1/4W,±1%,±50ppm/°C,68.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE6K8,MMF25SFRE6K8,MMF,1/4W,±1%,±50ppm/°C,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE6K81,MMF25SFRE6K81,MMF,1/4W,±1%,±50ppm/°C,6 810,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE6R8,MMF25SFRE6R8,MMF,1/4W,±1%,±50ppm/°C,6.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE6R81,MMF25SFRE6R81,MMF,1/4W,±1%,±50ppm/°C,6.81,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE73K2,MMF25SFRE73K2,MMF,1/4W,±1%,±50ppm/°C,73 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE750R,MMF25SFRE750R,MMF,1/4W,±1%,±50ppm/°C,750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE75K,MMF25SFRE75K,MMF,1/4W,±1%,±50ppm/°C,75 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE75R,MMF25SFRE75R,MMF,1/4W,±1%,±50ppm/°C,75,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE7K5,MMF25SFRE7K5,MMF,1/4W,±1%,±50ppm/°C,7 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE820K,MMF25SFRE820K,MMF,1/4W,±1%,±50ppm/°C,820 000,
